"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_BP_DIRECT","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","0.27%","6","2079","34","29712","8.56e-2","9.11e-1","2.52","1.00e+0","8.96e-1","2.89e-2"
"GOTERM_MF_DIRECT","diacylglycerol-dependent, calcium-independent serine/threonine kinase activity","0.18%","4","2060","15","28924","8.62e-2","7.00e-1","3.74","1.00e+0","6.63e-1","1.86e-2"
"GOTERM_MF_DIRECT","calcium,diacylglycerol-dependent serine/threonine kinase activity","0.18%","4","2060","15","28924","8.62e-2","7.00e-1","3.74","1.00e+0","6.63e-1","1.86e-2"
"GOTERM_MF_DIRECT","DNA polymerase binding","0.22%","5","2060","24","28924","8.70e-2","7.00e-1","2.93","1.00e+0","6.63e-1","2.48e-2"
"GOTERM_MF_DIRECT","ligand-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential","0.22%","5","2060","24","28924","8.70e-2","7.00e-1","2.93","1.00e+0","6.63e-1","2.48e-2"
"GOTERM_BP_DIRECT","establishment of protein localization","0.36%","8","2079","55","29712","8.76e-2","9.29e-1","2.08","1.00e+0","9.15e-1","3.65e-2"
"GOTERM_CC_DIRECT","photoreceptor inner segment","0.45%","10","2079","77","29722","8.81e-2","4.57e-1","1.86","1.00e+0","4.17e-1","4.17e-2"
"GOTERM_BP_DIRECT","positive regulation of fibroblast proliferation","0.45%","10","2079","77","29712","8.82e-2","9.33e-1","1.86","1.00e+0","9.18e-1","4.17e-2"
"GOTERM_BP_DIRECT","mRNA transport","0.45%","10","2079","77","29712","8.82e-2","9.33e-1","1.86","1.00e+0","9.18e-1","4.17e-2"
"GOTERM_CC_DIRECT","ubiquitin ligase complex","0.54%","12","2079","100","29722","8.98e-2","4.63e-1","1.72","1.00e+0","4.23e-1","4.64e-2"
"GOTERM_MF_DIRECT","structural constituent of cytoskeleton","0.45%","10","2060","76","28924","9.01e-2","7.21e-1","1.85","1.00e+0","6.83e-1","4.28e-2"
"GOTERM_MF_DIRECT","protein-folding chaperone binding","0.67%","15","2060","133","28924","9.14e-2","7.28e-1","1.58","1.00e+0","6.90e-1","5.16e-2"
"GOTERM_CC_DIRECT","apical plasma membrane","1.92%","43","2079","486","29722","9.18e-2","4.70e-1","1.26","1.00e+0","4.29e-1","6.75e-2"
"GOTERM_BP_DIRECT","lactation","0.31%","7","2079","45","29712","9.18e-2","9.64e-1","2.22","1.00e+0","9.49e-1","3.55e-2"
"GOTERM_BP_DIRECT","positive regulation of Notch signaling pathway","0.31%","7","2079","45","29712","9.18e-2","9.64e-1","2.22","1.00e+0","9.49e-1","3.55e-2"
"GOTERM_BP_DIRECT","centrosome cycle","0.31%","7","2079","45","29712","9.18e-2","9.64e-1","2.22","1.00e+0","9.49e-1","3.55e-2"
"GOTERM_CC_DIRECT","voltage-gated calcium channel complex","0.22%","5","2079","25","29722","9.32e-2","4.72e-1","2.86","1.00e+0","4.31e-1","2.73e-2"
"GOTERM_CC_DIRECT","catalytic complex","0.22%","5","2079","25","29722","9.32e-2","4.72e-1","2.86","1.00e+0","4.31e-1","2.73e-2"
"GOTERM_BP_DIRECT","protein localization to chromatin","0.22%","5","2079","25","29712","9.33e-2","9.72e-1","2.86","1.00e+0","9.56e-1","2.73e-2"
"GOTERM_BP_DIRECT","entrainment of circadian clock by photoperiod","0.22%","5","2079","25","29712","9.33e-2","9.72e-1","2.86","1.00e+0","9.56e-1","2.73e-2"
"GOTERM_BP_DIRECT","positive regulation of sodium ion transport","0.22%","5","2079","25","29712","9.33e-2","9.72e-1","2.86","1.00e+0","9.56e-1","2.73e-2"
"GOTERM_BP_DIRECT","regulation of sodium ion transport","0.22%","5","2079","25","29712","9.33e-2","9.72e-1","2.86","1.00e+0","9.56e-1","2.73e-2"
"GOTERM_BP_DIRECT","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","0.45%","10","2079","78","29712","9.39e-2","9.73e-1","1.83","1.00e+0","9.58e-1","4.50e-2"
"GOTERM_BP_DIRECT","receptor internalization","0.36%","8","2079","56","29712","9.44e-2","9.73e-1","2.04","1.00e+0","9.58e-1","4.01e-2"
"GOTERM_BP_DIRECT","hepatocyte growth factor receptor signaling pathway","0.36%","8","2079","56","29712","9.44e-2","9.73e-1","2.04","1.00e+0","9.58e-1","4.01e-2"
"GOTERM_BP_DIRECT","base-excision repair","0.27%","6","2079","35","29712","9.44e-2","9.73e-1","2.45","1.00e+0","9.58e-1","3.28e-2"
"GOTERM_BP_DIRECT","positive regulation of endocytosis","0.27%","6","2079","35","29712","9.44e-2","9.73e-1","2.45","1.00e+0","9.58e-1","3.28e-2"
"GOTERM_BP_DIRECT","excitatory postsynaptic potential","0.40%","9","2079","67","29712","9.48e-2","9.73e-1","1.92","1.00e+0","9.58e-1","4.31e-2"
"GOTERM_BP_DIRECT","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","0.98%","22","2079","221","29712","9.48e-2","9.73e-1","1.42","1.00e+0","9.58e-1","6.05e-2"
"GOTERM_CC_DIRECT","P-body","0.54%","12","2079","101","29722","9.48e-2","4.78e-1","1.70","1.00e+0","4.36e-1","4.94e-2"
"GOTERM_CC_DIRECT","cell projection membrane","0.18%","4","2079","16","29722","9.66e-2","4.84e-1","3.57","1.00e+0","4.42e-1","2.20e-2"
"GOTERM_BP_DIRECT","cellular response to fluid shear stress","0.18%","4","2079","16","29712","9.66e-2","9.74e-1","3.57","1.00e+0","9.59e-1","2.20e-2"
"GOTERM_BP_DIRECT","regulation of stem cell population maintenance","0.18%","4","2079","16","29712","9.66e-2","9.74e-1","3.57","1.00e+0","9.59e-1","2.20e-2"
"GOTERM_BP_DIRECT","negative regulation of focal adhesion assembly","0.18%","4","2079","16","29712","9.66e-2","9.74e-1","3.57","1.00e+0","9.59e-1","2.20e-2"
"GOTERM_BP_DIRECT","regulation of fibroblast migration","0.18%","4","2079","16","29712","9.66e-2","9.74e-1","3.57","1.00e+0","9.59e-1","2.20e-2"
"GOTERM_BP_DIRECT","interleukin-6-mediated signaling pathway","0.18%","4","2079","16","29712","9.66e-2","9.74e-1","3.57","1.00e+0","9.59e-1","2.20e-2"
"GOTERM_BP_DIRECT","positive regulation of programmed cell death","0.18%","4","2079","16","29712","9.66e-2","9.74e-1","3.57","1.00e+0","9.59e-1","2.20e-2"
"GOTERM_BP_DIRECT","negative regulation of sprouting angiogenesis","0.18%","4","2079","16","29712","9.66e-2","9.74e-1","3.57","1.00e+0","9.59e-1","2.20e-2"
"GOTERM_BP_DIRECT","intracellular chloride ion homeostasis","0.18%","4","2079","16","29712","9.66e-2","9.74e-1","3.57","1.00e+0","9.59e-1","2.20e-2"
"GOTERM_BP_DIRECT","lymphocyte homeostasis","0.18%","4","2079","16","29712","9.66e-2","9.74e-1","3.57","1.00e+0","9.59e-1","2.20e-2"
"GOTERM_CC_DIRECT","spindle pole","0.67%","15","2079","137","29722","9.84e-2","4.90e-1","1.57","1.00e+0","4.48e-1","5.62e-2"
"GOTERM_BP_DIRECT","negative regulation of TORC1 signaling","0.31%","7","2079","46","29712","9.97e-2","9.96e-1","2.17","1.00e+0","9.80e-1","3.95e-2"
"GOTERM_BP_DIRECT","negative regulation of insulin secretion","0.31%","7","2079","46","29712","9.97e-2","9.96e-1","2.17","1.00e+0","9.80e-1","3.95e-2"
"GOTERM_BP_DIRECT","positive regulation of axon extension","0.31%","7","2079","46","29712","9.97e-2","9.96e-1","2.17","1.00e+0","9.80e-1","3.95e-2"
"GOTERM_BP_DIRECT","stem cell differentiation","0.45%","10","2079","79","29712","9.97e-2","9.96e-1","1.81","1.00e+0","9.80e-1","4.84e-2"
"GOTERM_BP_DIRECT","skeletal muscle tissue development","0.45%","10","2079","79","29712","9.97e-2","9.96e-1","1.81","1.00e+0","9.80e-1","4.84e-2"

