"Category","Term","Genes","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact"
"GOTERM_BP_DIRECT","circulatory system development","0.20%","7","3218","26","29712","5.53e-2","7.60e-1","2.49","1.00e+0","7.46e-1","1.79e-2"
"GOTERM_BP_DIRECT","post-translational protein modification","0.20%","7","3218","26","29712","5.53e-2","7.60e-1","2.49","1.00e+0","7.46e-1","1.79e-2"
"GOTERM_BP_DIRECT","positive regulation of gene expression","2.20%","77","3218","586","29712","5.53e-2","7.60e-1","1.21","1.00e+0","7.46e-1","4.30e-2"
"GOTERM_CC_DIRECT","protein-DNA complex","0.34%","12","3218","60","29722","5.53e-2","3.20e-1","1.85","1.00e+0","2.92e-1","2.56e-2"
"GOTERM_CC_DIRECT","peroxisomal membrane","0.34%","12","3218","60","29722","5.53e-2","3.20e-1","1.85","1.00e+0","2.92e-1","2.56e-2"
"GOTERM_MF_DIRECT","ephrin receptor binding","0.23%","8","3181","32","28924","5.54e-2","5.23e-1","2.27","1.00e+0","4.99e-1","1.99e-2"
"GOTERM_BP_DIRECT","protein N-linked glycosylation","0.34%","12","3218","60","29712","5.54e-2","7.60e-1","1.85","1.00e+0","7.46e-1","2.56e-2"
"GOTERM_CC_DIRECT","stereocilium","0.31%","11","3218","53","29722","5.58e-2","3.21e-1","1.92","1.00e+0","2.92e-1","2.47e-2"
"GOTERM_BP_DIRECT","positive regulation of transcription elongation by RNA polymerase II","0.31%","11","3218","53","29712","5.59e-2","7.62e-1","1.92","1.00e+0","7.48e-1","2.47e-2"
"GOTERM_BP_DIRECT","mitochondrion organization","0.74%","26","3218","166","29712","5.59e-2","7.62e-1","1.45","1.00e+0","7.48e-1","3.47e-2"
"GOTERM_CC_DIRECT","ATAC complex","0.14%","5","3218","14","29722","5.65e-2","3.21e-1","3.30","1.00e+0","2.93e-1","1.28e-2"
"GOTERM_CC_DIRECT","nuclear lamina","0.14%","5","3218","14","29722","5.65e-2","3.21e-1","3.30","1.00e+0","2.93e-1","1.28e-2"
"GOTERM_MF_DIRECT","protein-folding chaperone binding","0.63%","22","3181","133","28924","5.65e-2","5.32e-1","1.50","1.00e+0","5.07e-1","3.34e-2"
"GOTERM_BP_DIRECT","regulation of androgen receptor signaling pathway","0.14%","5","3218","14","29712","5.65e-2","7.62e-1","3.30","1.00e+0","7.48e-1","1.28e-2"
"GOTERM_BP_DIRECT","regulation of protein transport","0.14%","5","3218","14","29712","5.65e-2","7.62e-1","3.30","1.00e+0","7.48e-1","1.28e-2"
"GOTERM_BP_DIRECT","regulation of modification of postsynaptic actin cytoskeleton","0.14%","5","3218","14","29712","5.65e-2","7.62e-1","3.30","1.00e+0","7.48e-1","1.28e-2"
"GOTERM_BP_DIRECT","positive regulation of signal transduction","0.14%","5","3218","14","29712","5.65e-2","7.62e-1","3.30","1.00e+0","7.48e-1","1.28e-2"
"GOTERM_BP_DIRECT","regulation of developmental process","0.14%","5","3218","14","29712","5.65e-2","7.62e-1","3.30","1.00e+0","7.48e-1","1.28e-2"
"GOTERM_BP_DIRECT","regulation of tumor necrosis factor-mediated signaling pathway","0.14%","5","3218","14","29712","5.65e-2","7.62e-1","3.30","1.00e+0","7.48e-1","1.28e-2"
"GOTERM_CC_DIRECT","axolemma","0.17%","6","3218","20","29722","5.75e-2","3.26e-1","2.77","1.00e+0","2.97e-1","1.63e-2"
"GOTERM_BP_DIRECT","telomere maintenance via telomerase","0.17%","6","3218","20","29712","5.76e-2","7.73e-1","2.77","1.00e+0","7.59e-1","1.63e-2"
"GOTERM_BP_DIRECT","negative regulation of receptor signaling pathway via JAK-STAT","0.17%","6","3218","20","29712","5.76e-2","7.73e-1","2.77","1.00e+0","7.59e-1","1.63e-2"
"GOTERM_MF_DIRECT","mRNA 5'-UTR binding","0.20%","7","3181","26","28924","5.88e-2","5.43e-1","2.45","1.00e+0","5.17e-1","1.93e-2"
"GOTERM_MF_DIRECT","lipid transporter activity","0.20%","7","3181","26","28924","5.88e-2","5.43e-1","2.45","1.00e+0","5.17e-1","1.93e-2"
"GOTERM_CC_DIRECT","filopodium","0.46%","16","3218","90","29722","5.92e-2","3.33e-1","1.64","1.00e+0","3.04e-1","3.15e-2"
"GOTERM_MF_DIRECT","JUN kinase activity","0.14%","5","3181","14","28924","5.93e-2","5.43e-1","3.25","1.00e+0","5.17e-1","1.37e-2"
"GOTERM_MF_DIRECT","enzyme-substrate adaptor activity","0.14%","5","3181","14","28924","5.93e-2","5.43e-1","3.25","1.00e+0","5.17e-1","1.37e-2"
"GOTERM_BP_DIRECT","ribosomal small subunit biogenesis","0.46%","16","3218","90","29712","5.93e-2","7.84e-1","1.64","1.00e+0","7.70e-1","3.15e-2"
"GOTERM_MF_DIRECT","signaling receptor binding","1.63%","57","3181","413","28924","5.96e-2","5.43e-1","1.25","1.00e+0","5.17e-1","4.22e-2"
"GOTERM_CC_DIRECT","Flemming body","0.23%","8","3218","33","29722","5.96e-2","3.34e-1","2.24","1.00e+0","3.04e-1","2.19e-2"
"GOTERM_BP_DIRECT","fibroblast migration","0.23%","8","3218","33","29712","5.97e-2","7.84e-1","2.24","1.00e+0","7.70e-1","2.19e-2"
"GOTERM_BP_DIRECT","endodermal cell differentiation","0.23%","8","3218","33","29712","5.97e-2","7.84e-1","2.24","1.00e+0","7.70e-1","2.19e-2"
"GOTERM_MF_DIRECT","transcription corepressor binding","0.37%","13","3181","67","28924","6.00e-2","5.43e-1","1.76","1.00e+0","5.17e-1","2.92e-2"
"GOTERM_MF_DIRECT","beta-tubulin binding","0.29%","10","3181","46","28924","6.03e-2","5.43e-1","1.98","1.00e+0","5.17e-1","2.56e-2"
"GOTERM_CC_DIRECT","CKM complex","0.09%","3","3218","4","29722","6.05e-2","3.36e-1","6.93","1.00e+0","3.06e-1","4.66e-3"
"GOTERM_CC_DIRECT","actin cap","0.09%","3","3218","4","29722","6.05e-2","3.36e-1","6.93","1.00e+0","3.06e-1","4.66e-3"
"GOTERM_BP_DIRECT","sphingolipid catabolic process","0.09%","3","3218","4","29712","6.06e-2","7.84e-1","6.92","1.00e+0","7.70e-1","4.67e-3"
"GOTERM_BP_DIRECT","regulation of ketone metabolic process","0.09%","3","3218","4","29712","6.06e-2","7.84e-1","6.92","1.00e+0","7.70e-1","4.67e-3"
"GOTERM_BP_DIRECT","female meiosis chromosome separation","0.09%","3","3218","4","29712","6.06e-2","7.84e-1","6.92","1.00e+0","7.70e-1","4.67e-3"
"GOTERM_BP_DIRECT","negative regulation of calcium import into the mitochondrion","0.09%","3","3218","4","29712","6.06e-2","7.84e-1","6.92","1.00e+0","7.70e-1","4.67e-3"
"GOTERM_BP_DIRECT","rhythmic synaptic transmission","0.09%","3","3218","4","29712","6.06e-2","7.84e-1","6.92","1.00e+0","7.70e-1","4.67e-3"
"GOTERM_BP_DIRECT","regulation of actin filament length","0.09%","3","3218","4","29712","6.06e-2","7.84e-1","6.92","1.00e+0","7.70e-1","4.67e-3"
"GOTERM_BP_DIRECT","regulation of Golgi inheritance","0.09%","3","3218","4","29712","6.06e-2","7.84e-1","6.92","1.00e+0","7.70e-1","4.67e-3"
"GOTERM_BP_DIRECT","negative stranded viral RNA replication","0.09%","3","3218","4","29712","6.06e-2","7.84e-1","6.92","1.00e+0","7.70e-1","4.67e-3"
"GOTERM_BP_DIRECT","pinocytosis","0.09%","3","3218","4","29712","6.06e-2","7.84e-1","6.92","1.00e+0","7.70e-1","4.67e-3"
"GOTERM_BP_DIRECT","positive regulation of mitochondrial membrane permeability","0.09%","3","3218","4","29712","6.06e-2","7.84e-1","6.92","1.00e+0","7.70e-1","4.67e-3"
"GOTERM_BP_DIRECT","negative regulation of serotonin uptake","0.09%","3","3218","4","29712","6.06e-2","7.84e-1","6.92","1.00e+0","7.70e-1","4.67e-3"
"GOTERM_BP_DIRECT","Ral protein signal transduction","0.09%","3","3218","4","29712","6.06e-2","7.84e-1","6.92","1.00e+0","7.70e-1","4.67e-3"
"GOTERM_BP_DIRECT","synaptic vesicle budding from presynaptic endocytic zone membrane","0.09%","3","3218","4","29712","6.06e-2","7.84e-1","6.92","1.00e+0","7.70e-1","4.67e-3"
"GOTERM_BP_DIRECT","regulation of retrograde transport, endosome to Golgi","0.09%","3","3218","4","29712","6.06e-2","7.84e-1","6.92","1.00e+0","7.70e-1","4.67e-3"
"GOTERM_MF_DIRECT","phosphatase binding","0.34%","12","3181","60","28924","6.07e-2","5.43e-1","1.82","1.00e+0","5.17e-1","2.85e-2"
"GOTERM_MF_DIRECT","JUN kinase kinase kinase activity","0.17%","6","3181","20","28924","6.08e-2","5.43e-1","2.73","1.00e+0","5.17e-1","1.75e-2"
"GOTERM_MF_DIRECT","GTPase activating protein binding","0.17%","6","3181","20","28924","6.08e-2","5.43e-1","2.73","1.00e+0","5.17e-1","1.75e-2"
"GOTERM_MF_DIRECT","nuclear glucocorticoid receptor binding","0.17%","6","3181","20","28924","6.08e-2","5.43e-1","2.73","1.00e+0","5.17e-1","1.75e-2"
"GOTERM_BP_DIRECT","hair follicle development","0.34%","12","3218","61","29712","6.13e-2","7.90e-1","1.82","1.00e+0","7.76e-1","2.89e-2"
"GOTERM_BP_DIRECT","monoatomic ion transport","0.34%","12","3218","61","29712","6.13e-2","7.90e-1","1.82","1.00e+0","7.76e-1","2.89e-2"
"GOTERM_MF_DIRECT","transcription factor binding","0.51%","18","3181","104","28924","6.16e-2","5.47e-1","1.57","1.00e+0","5.21e-1","3.44e-2"
"GOTERM_BP_DIRECT","negative regulation of cardiac muscle cell apoptotic process","0.26%","9","3218","40","29712","6.18e-2","7.93e-1","2.08","1.00e+0","7.79e-1","2.48e-2"
"GOTERM_BP_DIRECT","glycogen metabolic process","0.26%","9","3218","40","29712","6.18e-2","7.93e-1","2.08","1.00e+0","7.79e-1","2.48e-2"
"GOTERM_BP_DIRECT","cellular senescence","0.31%","11","3218","54","29712","6.22e-2","7.95e-1","1.88","1.00e+0","7.81e-1","2.81e-2"
"GOTERM_BP_DIRECT","endoplasmic reticulum unfolded protein response","0.31%","11","3218","54","29712","6.22e-2","7.95e-1","1.88","1.00e+0","7.81e-1","2.81e-2"
"GOTERM_MF_DIRECT","cupric ion binding","0.09%","3","3181","4","28924","6.23e-2","5.49e-1","6.82","1.00e+0","5.23e-1","4.88e-3"
"GOTERM_MF_DIRECT","epidermal growth factor binding","0.09%","3","3181","4","28924","6.23e-2","5.49e-1","6.82","1.00e+0","5.23e-1","4.88e-3"
"GOTERM_BP_DIRECT","regulation of MAPK cascade","0.29%","10","3218","47","29712","6.25e-2","7.97e-1","1.96","1.00e+0","7.83e-1","2.68e-2"
"GOTERM_BP_DIRECT","wound healing","0.40%","14","3218","76","29712","6.37e-2","8.10e-1","1.70","1.00e+0","7.96e-1","3.24e-2"
"GOTERM_MF_DIRECT","spectrin binding","0.23%","8","3181","33","28924","6.39e-2","5.60e-1","2.20","1.00e+0","5.33e-1","2.38e-2"
"GOTERM_CC_DIRECT","myelin sheath abaxonal region","0.11%","4","3218","9","29722","6.46e-2","3.54e-1","4.10","1.00e+0","3.23e-1","1.10e-2"
"GOTERM_CC_DIRECT","male pronucleus","0.11%","4","3218","9","29722","6.46e-2","3.54e-1","4.10","1.00e+0","3.23e-1","1.10e-2"
"GOTERM_BP_DIRECT","miRNA-mediated gene silencing by mRNA destabilization","0.11%","4","3218","9","29712","6.46e-2","8.10e-1","4.10","1.00e+0","7.96e-1","1.10e-2"
"GOTERM_BP_DIRECT","growth hormone receptor signaling pathway via JAK-STAT","0.11%","4","3218","9","29712","6.46e-2","8.10e-1","4.10","1.00e+0","7.96e-1","1.10e-2"
"GOTERM_BP_DIRECT","negative regulation of collateral sprouting","0.11%","4","3218","9","29712","6.46e-2","8.10e-1","4.10","1.00e+0","7.96e-1","1.10e-2"
"GOTERM_BP_DIRECT","forebrain radial glial cell differentiation","0.11%","4","3218","9","29712","6.46e-2","8.10e-1","4.10","1.00e+0","7.96e-1","1.10e-2"
"GOTERM_BP_DIRECT","protein hexamerization","0.11%","4","3218","9","29712","6.46e-2","8.10e-1","4.10","1.00e+0","7.96e-1","1.10e-2"
"GOTERM_BP_DIRECT","positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","0.11%","4","3218","9","29712","6.46e-2","8.10e-1","4.10","1.00e+0","7.96e-1","1.10e-2"
"GOTERM_CC_DIRECT","protein folding chaperone complex","0.20%","7","3218","27","29722","6.48e-2","3.54e-1","2.39","1.00e+0","3.23e-1","2.19e-2"
"GOTERM_BP_DIRECT","membrane fission","0.20%","7","3218","27","29712","6.48e-2","8.10e-1","2.39","1.00e+0","7.96e-1","2.19e-2"
"GOTERM_BP_DIRECT","Rac protein signal transduction","0.20%","7","3218","27","29712","6.48e-2","8.10e-1","2.39","1.00e+0","7.96e-1","2.19e-2"
"GOTERM_BP_DIRECT","phosphorylation","0.20%","7","3218","27","29712","6.48e-2","8.10e-1","2.39","1.00e+0","7.96e-1","2.19e-2"
"GOTERM_MF_DIRECT","ceramide binding","0.11%","4","3181","9","28924","6.71e-2","5.76e-1","4.04","1.00e+0","5.49e-1","1.17e-2"
"GOTERM_MF_DIRECT","phospholipid transporter activity","0.11%","4","3181","9","28924","6.71e-2","5.76e-1","4.04","1.00e+0","5.49e-1","1.17e-2"
"GOTERM_MF_DIRECT","cuprous ion binding","0.11%","4","3181","9","28924","6.71e-2","5.76e-1","4.04","1.00e+0","5.49e-1","1.17e-2"
"GOTERM_BP_DIRECT","cellular response to glucose starvation","0.34%","12","3218","62","29712","6.76e-2","8.40e-1","1.79","1.00e+0","8.25e-1","3.24e-2"
"GOTERM_BP_DIRECT","mitotic cytokinesis","0.34%","12","3218","62","29712","6.76e-2","8.40e-1","1.79","1.00e+0","8.25e-1","3.24e-2"
"GOTERM_CC_DIRECT","organelle membrane","0.23%","8","3218","34","29722","6.83e-2","3.70e-1","2.17","1.00e+0","3.37e-1","2.60e-2"
"GOTERM_CC_DIRECT","endoplasmic reticulum exit site","0.23%","8","3218","34","29722","6.83e-2","3.70e-1","2.17","1.00e+0","3.37e-1","2.60e-2"
"GOTERM_BP_DIRECT","postsynaptic modulation of chemical synaptic transmission","0.23%","8","3218","34","29712","6.84e-2","8.40e-1","2.17","1.00e+0","8.25e-1","2.60e-2"
"GOTERM_MF_DIRECT","ATPase activator activity","0.20%","7","3181","27","28924","6.89e-2","5.76e-1","2.36","1.00e+0","5.49e-1","2.37e-2"
"GOTERM_MF_DIRECT","insulin receptor binding","0.20%","7","3181","27","28924","6.89e-2","5.76e-1","2.36","1.00e+0","5.49e-1","2.37e-2"
"GOTERM_BP_DIRECT","determination of adult lifespan","0.31%","11","3218","55","29712","6.90e-2","8.40e-1","1.85","1.00e+0","8.25e-1","3.18e-2"
"GOTERM_CC_DIRECT","postsynaptic actin cytoskeleton","0.17%","6","3218","21","29722","6.90e-2","3.70e-1","2.64","1.00e+0","3.37e-1","2.07e-2"
"GOTERM_CC_DIRECT","phagophore assembly site membrane","0.17%","6","3218","21","29722","6.90e-2","3.70e-1","2.64","1.00e+0","3.37e-1","2.07e-2"
"GOTERM_BP_DIRECT","peroxisome organization","0.17%","6","3218","21","29712","6.91e-2","8.40e-1","2.64","1.00e+0","8.25e-1","2.08e-2"
"GOTERM_BP_DIRECT","smooth muscle tissue development","0.17%","6","3218","21","29712","6.91e-2","8.40e-1","2.64","1.00e+0","8.25e-1","2.08e-2"
"GOTERM_BP_DIRECT","vesicle-mediated transport in synapse","0.17%","6","3218","21","29712","6.91e-2","8.40e-1","2.64","1.00e+0","8.25e-1","2.08e-2"
"GOTERM_BP_DIRECT","positive regulation of vascular endothelial cell proliferation","0.17%","6","3218","21","29712","6.91e-2","8.40e-1","2.64","1.00e+0","8.25e-1","2.08e-2"
"GOTERM_BP_DIRECT","protein refolding","0.17%","6","3218","21","29712","6.91e-2","8.40e-1","2.64","1.00e+0","8.25e-1","2.08e-2"
"GOTERM_BP_DIRECT","regulation of short-term neuronal synaptic plasticity","0.17%","6","3218","21","29712","6.91e-2","8.40e-1","2.64","1.00e+0","8.25e-1","2.08e-2"
"GOTERM_BP_DIRECT","hepatocyte apoptotic process","0.17%","6","3218","21","29712","6.91e-2","8.40e-1","2.64","1.00e+0","8.25e-1","2.08e-2"
"GOTERM_BP_DIRECT","nuclear envelope organization","0.17%","6","3218","21","29712","6.91e-2","8.40e-1","2.64","1.00e+0","8.25e-1","2.08e-2"
"GOTERM_BP_DIRECT","actin filament-based movement","0.17%","6","3218","21","29712","6.91e-2","8.40e-1","2.64","1.00e+0","8.25e-1","2.08e-2"
"GOTERM_CC_DIRECT","mitotic spindle pole","0.26%","9","3218","41","29722","6.97e-2","3.72e-1","2.03","1.00e+0","3.39e-1","2.88e-2"
"GOTERM_BP_DIRECT","establishment or maintenance of cell polarity","0.26%","9","3218","41","29712","6.98e-2","8.40e-1","2.03","1.00e+0","8.25e-1","2.88e-2"
"GOTERM_BP_DIRECT","mitotic G2 DNA damage checkpoint signaling","0.26%","9","3218","41","29712","6.98e-2","8.40e-1","2.03","1.00e+0","8.25e-1","2.88e-2"
"GOTERM_BP_DIRECT","response to axon injury","0.26%","9","3218","41","29712","6.98e-2","8.40e-1","2.03","1.00e+0","8.25e-1","2.88e-2"
"GOTERM_BP_DIRECT","protein localization","0.89%","31","3218","210","29712","6.99e-2","8.40e-1","1.36","1.00e+0","8.25e-1","4.65e-2"
"GOTERM_MF_DIRECT","RNA polymerase II CTD heptapeptide repeat S7 phosphatase activity","0.40%","14","3181","76","28924","7.02e-2","5.76e-1","1.67","1.00e+0","5.49e-1","3.63e-2"
"GOTERM_MF_DIRECT","RNA polymerase II CTD heptapeptide repeat T4 phosphatase activity","0.40%","14","3181","76","28924","7.02e-2","5.76e-1","1.67","1.00e+0","5.49e-1","3.63e-2"
"GOTERM_MF_DIRECT","RNA polymerase II CTD heptapeptide repeat S2 phosphatase activity","0.40%","14","3181","76","28924","7.02e-2","5.76e-1","1.67","1.00e+0","5.49e-1","3.63e-2"
"GOTERM_MF_DIRECT","MAP kinase serine/threonine phosphatase activity","0.40%","14","3181","76","28924","7.02e-2","5.76e-1","1.67","1.00e+0","5.49e-1","3.63e-2"
"GOTERM_MF_DIRECT","cell adhesion molecule binding","0.40%","14","3181","76","28924","7.02e-2","5.76e-1","1.67","1.00e+0","5.49e-1","3.63e-2"
"GOTERM_MF_DIRECT","myosin phosphatase activity","0.40%","14","3181","76","28924","7.02e-2","5.76e-1","1.67","1.00e+0","5.49e-1","3.63e-2"
"GOTERM_MF_DIRECT","histone H2AXS140 phosphatase activity","0.40%","14","3181","76","28924","7.02e-2","5.76e-1","1.67","1.00e+0","5.49e-1","3.63e-2"
"GOTERM_MF_DIRECT","RNA polymerase II CTD heptapeptide repeat Y1 phosphatase activity","0.40%","14","3181","76","28924","7.02e-2","5.76e-1","1.67","1.00e+0","5.49e-1","3.63e-2"
"GOTERM_MF_DIRECT","RNA polymerase II CTD heptapeptide repeat S5 phosphatase activity","0.40%","14","3181","76","28924","7.02e-2","5.76e-1","1.67","1.00e+0","5.49e-1","3.63e-2"
"GOTERM_MF_DIRECT","calmodulin-dependent protein phosphatase activity","0.40%","14","3181","76","28924","7.02e-2","5.76e-1","1.67","1.00e+0","5.49e-1","3.63e-2"
"GOTERM_CC_DIRECT","postsynaptic specialization","0.14%","5","3218","15","29722","7.07e-2","3.75e-1","3.08","1.00e+0","3.42e-1","1.76e-2"
"GOTERM_BP_DIRECT","negative regulation of endocytosis","0.14%","5","3218","15","29712","7.07e-2","8.40e-1","3.08","1.00e+0","8.25e-1","1.76e-2"
"GOTERM_BP_DIRECT","negative regulation of axonogenesis","0.14%","5","3218","15","29712","7.07e-2","8.40e-1","3.08","1.00e+0","8.25e-1","1.76e-2"
"GOTERM_BP_DIRECT","positive regulation of protein localization","0.14%","5","3218","15","29712","7.07e-2","8.40e-1","3.08","1.00e+0","8.25e-1","1.76e-2"
"GOTERM_BP_DIRECT","intracellular cholesterol transport","0.14%","5","3218","15","29712","7.07e-2","8.40e-1","3.08","1.00e+0","8.25e-1","1.76e-2"
"GOTERM_BP_DIRECT","negative regulation of receptor internalization","0.14%","5","3218","15","29712","7.07e-2","8.40e-1","3.08","1.00e+0","8.25e-1","1.76e-2"
"GOTERM_BP_DIRECT","tongue development","0.14%","5","3218","15","29712","7.07e-2","8.40e-1","3.08","1.00e+0","8.25e-1","1.76e-2"
"GOTERM_BP_DIRECT","pexophagy","0.14%","5","3218","15","29712","7.07e-2","8.40e-1","3.08","1.00e+0","8.25e-1","1.76e-2"
"GOTERM_BP_DIRECT","membraneless organelle assembly","0.14%","5","3218","15","29712","7.07e-2","8.40e-1","3.08","1.00e+0","8.25e-1","1.76e-2"
"GOTERM_BP_DIRECT","membrane depolarization during action potential","0.14%","5","3218","15","29712","7.07e-2","8.40e-1","3.08","1.00e+0","8.25e-1","1.76e-2"
"GOTERM_BP_DIRECT","positive regulation of phagocytosis","0.37%","13","3218","70","29712","7.19e-2","8.51e-1","1.71","1.00e+0","8.36e-1","3.62e-2"
"GOTERM_BP_DIRECT","locomotory behavior","0.60%","21","3218","131","29712","7.19e-2","8.51e-1","1.48","1.00e+0","8.36e-1","4.32e-2"
"GOTERM_MF_DIRECT","manganese ion binding","0.37%","13","3181","69","28924","7.21e-2","5.88e-1","1.71","1.00e+0","5.60e-1","3.63e-2"
"GOTERM_MF_DIRECT","proteasome binding","0.17%","6","3181","21","28924","7.29e-2","5.88e-1","2.60","1.00e+0","5.60e-1","2.23e-2"
"GOTERM_MF_DIRECT","calcium/calmodulin-dependent protein kinase activity","0.17%","6","3181","21","28924","7.29e-2","5.88e-1","2.60","1.00e+0","5.60e-1","2.23e-2"
"GOTERM_MF_DIRECT","deubiquitinase activity","0.17%","6","3181","21","28924","7.29e-2","5.88e-1","2.60","1.00e+0","5.60e-1","2.23e-2"
"GOTERM_BP_DIRECT","Golgi organization","0.51%","18","3218","108","29712","7.32e-2","8.65e-1","1.54","1.00e+0","8.49e-1","4.19e-2"
"GOTERM_BP_DIRECT","endocytic recycling","0.34%","12","3218","63","29712","7.42e-2","8.74e-1","1.76","1.00e+0","8.58e-1","3.62e-2"
"GOTERM_BP_DIRECT","intracellular calcium ion homeostasis","0.54%","19","3218","116","29712","7.46e-2","8.74e-1","1.51","1.00e+0","8.58e-1","4.36e-2"
"GOTERM_BP_DIRECT","DNA-templated transcription","0.46%","16","3218","93","29712","7.48e-2","8.74e-1","1.59","1.00e+0","8.58e-1","4.12e-2"
"GOTERM_BP_DIRECT","mitochondrial translation","0.46%","16","3218","93","29712","7.48e-2","8.74e-1","1.59","1.00e+0","8.58e-1","4.12e-2"
"GOTERM_MF_DIRECT","protein kinase activator activity","0.26%","9","3181","41","28924","7.50e-2","6.02e-1","2.00","1.00e+0","5.74e-1","3.14e-2"
"GOTERM_BP_DIRECT","regulation of synaptic vesicle endocytosis","0.20%","7","3218","28","29712","7.53e-2","8.74e-1","2.31","1.00e+0","8.58e-1","2.66e-2"
"GOTERM_BP_DIRECT","brain morphogenesis","0.20%","7","3218","28","29712","7.53e-2","8.74e-1","2.31","1.00e+0","8.58e-1","2.66e-2"
"GOTERM_BP_DIRECT","regulation of epithelial cell proliferation","0.20%","7","3218","28","29712","7.53e-2","8.74e-1","2.31","1.00e+0","8.58e-1","2.66e-2"
"GOTERM_BP_DIRECT","response to cadmium ion","0.20%","7","3218","28","29712","7.53e-2","8.74e-1","2.31","1.00e+0","8.58e-1","2.66e-2"
"GOTERM_BP_DIRECT","regulation of potassium ion transmembrane transport","0.20%","7","3218","28","29712","7.53e-2","8.74e-1","2.31","1.00e+0","8.58e-1","2.66e-2"
"GOTERM_BP_DIRECT","erythrocyte differentiation","0.40%","14","3218","78","29712","7.54e-2","8.74e-1","1.66","1.00e+0","8.58e-1","3.95e-2"
"GOTERM_MF_DIRECT","forked DNA-dependent helicase activity","0.29%","10","3181","48","28924","7.54e-2","6.03e-1","1.89","1.00e+0","5.74e-1","3.36e-2"
"GOTERM_BP_DIRECT","memory","0.57%","20","3218","124","29712","7.57e-2","8.76e-1","1.49","1.00e+0","8.60e-1","4.51e-2"
"GOTERM_BP_DIRECT","receptor internalization","0.31%","11","3218","56","29712","7.62e-2","8.78e-1","1.81","1.00e+0","8.63e-1","3.58e-2"
"GOTERM_BP_DIRECT","neuroblast proliferation","0.31%","11","3218","56","29712","7.62e-2","8.78e-1","1.81","1.00e+0","8.63e-1","3.58e-2"
"GOTERM_MF_DIRECT","SNARE binding","0.40%","14","3181","77","28924","7.64e-2","6.08e-1","1.65","1.00e+0","5.79e-1","4.00e-2"
"GOTERM_BP_DIRECT","epithelial to mesenchymal transition","0.29%","10","3218","49","29712","7.77e-2","8.93e-1","1.88","1.00e+0","8.77e-1","3.49e-2"
"GOTERM_BP_DIRECT","base-excision repair","0.23%","8","3218","35","29712","7.79e-2","8.93e-1","2.11","1.00e+0","8.77e-1","3.06e-2"
"GOTERM_BP_DIRECT","cell redox homeostasis","0.23%","8","3218","35","29712","7.79e-2","8.93e-1","2.11","1.00e+0","8.77e-1","3.06e-2"
"GOTERM_BP_DIRECT","synapse organization","0.43%","15","3218","86","29712","7.83e-2","8.94e-1","1.61","1.00e+0","8.78e-1","4.24e-2"
"GOTERM_BP_DIRECT","platelet-derived growth factor receptor signaling pathway","0.26%","9","3218","42","29712","7.85e-2","8.94e-1","1.98","1.00e+0","8.78e-1","3.33e-2"
"GOTERM_BP_DIRECT","regulation of ERK1 and ERK2 cascade","0.26%","9","3218","42","29712","7.85e-2","8.94e-1","1.98","1.00e+0","8.78e-1","3.33e-2"
"GOTERM_BP_DIRECT","osteoblast differentiation","0.54%","19","3218","117","29712","7.96e-2","9.06e-1","1.50","1.00e+0","8.90e-1","4.70e-2"
"GOTERM_MF_DIRECT","iron-sulfur cluster binding","0.20%","7","3181","28","28924","7.99e-2","6.31e-1","2.27","1.00e+0","6.01e-1","2.86e-2"
"GOTERM_MF_DIRECT","telomeric DNA binding","0.20%","7","3181","28","28924","7.99e-2","6.31e-1","2.27","1.00e+0","6.01e-1","2.86e-2"
"GOTERM_MF_DIRECT","Hsp70 protein binding","0.34%","12","3181","63","28924","8.08e-2","6.35e-1","1.73","1.00e+0","6.05e-1","4.01e-2"
"GOTERM_BP_DIRECT","regulation of G1/S transition of mitotic cell cycle","0.34%","12","3218","64","29712","8.12e-2","9.09e-1","1.73","1.00e+0","8.93e-1","4.03e-2"
"GOTERM_BP_DIRECT","non-motile cilium assembly","0.34%","12","3218","64","29712","8.12e-2","9.09e-1","1.73","1.00e+0","8.93e-1","4.03e-2"
"GOTERM_BP_DIRECT","telomere maintenance","0.34%","12","3218","64","29712","8.12e-2","9.09e-1","1.73","1.00e+0","8.93e-1","4.03e-2"
"GOTERM_CC_DIRECT","somatodendritic compartment","0.17%","6","3218","22","29722","8.17e-2","4.31e-1","2.52","1.00e+0","3.93e-1","2.60e-2"
"GOTERM_BP_DIRECT","positive regulation of protein ubiquitination","0.40%","14","3218","79","29712","8.17e-2","9.09e-1","1.64","1.00e+0","8.93e-1","4.34e-2"
"GOTERM_BP_DIRECT","skeletal muscle tissue development","0.40%","14","3218","79","29712","8.17e-2","9.09e-1","1.64","1.00e+0","8.93e-1","4.34e-2"
"GOTERM_BP_DIRECT","ionotropic glutamate receptor signaling pathway","0.17%","6","3218","22","29712","8.18e-2","9.09e-1","2.52","1.00e+0","8.93e-1","2.60e-2"
"GOTERM_MF_DIRECT","protein sequestering activity","0.23%","8","3181","35","28924","8.31e-2","6.51e-1","2.08","1.00e+0","6.20e-1","3.32e-2"
